Sucursal;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
CLORINDA;15;12;2016;PRINCIPITO, EL (EDICION DE BOLSILLO);85;2
Corrientes;16;6;2016;SELECCION INFANTIL OFERTA;16,67;3
Corrientes;16;6;2016;MANUAL ESCOLAR 5;350;1
Corrientes;6;7;2016;CONSTITUCION DE LA NACION ARGENTINA;50;1
Corrientes;6;7;2016;CONSTITUCION DE LA PROVINCIA DEL CHACO;50;1
Corrientes;6;7;2016;CODIGO PROCESAL PENAL DEL CHACO;150;1
Corrientes;6;7;2016;CODIGO PROCESAL PENAL 2016 - NACION;250;1
Corrientes;6;7;2016;BIENVENIDO DOLOR;360;1
Corrientes;15;7;2016;TRES CICLOS CHAQUEÑOS - COLECCION RESCATE;250;1
Corrientes;15;7;2016;CIUDAD ESPECTRAL;60;1
Corrientes;1;8;2016;VECINOS MUEREN EN LAS NOVELAS, LOS;190;1
Corrientes;1;8;2016;TIEMPO ENTRE COSTURAS, EL;270;1
Corrientes;1;8;2016;EMANUEL Y MARGARITA UN VIAJE INESPERADO;160;1
Corrientes;8;8;2016;VIDA Y SUEÑO - POESIA TOTAL ENC;320;4
Corrientes;9;8;2016;GLOSARIO LENGUA QOM;150;1
Corrientes;9;8;2016;ENTRE LINEAS - TEORIA Y ENFOQUE EN LA ENSEÑANZA;130;1
Corrientes;9;8;2016;LENGUAJE DE LOS DIOSES,EL;290;1
Corrientes;22;8;2016;DESCUBRO LA CURSIVA 1;130;1
Corrientes;22;8;2016;DESCUBRO EL ALFABETO 1;130;1
Corrientes;22;8;2016;DESCUBRO EL ALFABETO 2;130;1
Corrientes;22;8;2016;DONDE ESTA WALLY? A LA CAZA DEL CUADRADO ESCONDIDO;150;1
Corrientes;23;9;2016;HISTORIA CRITICA DE LA LITERATURA ARGENTINA 9;690;1
Corrientes;23;9;2016;HISTORIA CRITICA DE LA LIT. ARG. 11 NARRACION GAN;690;1
Corrientes;30;9;2016;DONDE ESTA WALLY? A LA CAZA DEL CUADRADO ESCONDIDO;225;1
Corrientes;4;10;2016;DICCIONARIO PRACTICO ESPAÑOL-INGLES OCEANO;220;1
Corrientes;17;10;2016;OIDOS SORDOS;395;1
Corrientes;3;11;2016;OFERTA B EDICIONES;50;1
Corrientes;3;11;2016;HIJO DEL ELEFANTE Y OTROS CUENTOS, EL;75;1
Corrientes;11;11;2016;HISTORIA CLINICA 2;440;1
Corrientes;17;11;2016;GUARDIAN DE LA LUZ, EL;350;1
Corrientes;17;11;2016;SHANGAI BABY;200;1
Corrientes;20;12;2016;HARRY POTTER Y LA CAMARA SECRETA;600;1
Corrientes;27;12;2016;SENDERO DEL AMOR, EL;350;1
Corrientes;28;12;2016;OFERTA B EDICIONES;100;1
Corrientes;28;12;2016;AL AGUA JIRAFA;125;1
Corrientes;30;12;2016;DAVID COPPERFIELD;170;1
Corrientes;30;12;2016;CUENTOS DE CANTERBURY, LOS;190;1
Corrientes;30;12;2016;TIEMPOS DIFICILES;100;1
Corrientes;30;12;2016;TUMBAS, LAS;180;1
Corrientes;30;12;2016;MACBETH - TEMAS DEL TRAIDOR Y DEL HEROE;100;1
Corrientes;30;12;2016;OLIVER TWIST ( COLECC. ROBLE/PLUS);100;1
DISTRIBUIDORA;2;6;2016;MISTY;210;1
DISTRIBUIDORA;9;6;2016;TIEMPO ENTRE COSTURAS, EL;290;1
DISTRIBUIDORA;11;6;2016;KIDS WEB 2 COURSE BOOK;350;1
DISTRIBUIDORA;11;6;2016;GATO SIN BOTAS 2;340;1
DISTRIBUIDORA;14;6;2016;HISTORIA - ARGENTINA , AMERICA Y EUROPA DURANTE LO;310;1
DISTRIBUIDORA;22;6;2016;PINGUINOS DEL SEÑOR POPPER,LOS;100;1
DISTRIBUIDORA;23;6;2016;RASTRO DE LA CANELA, EL;140;1
DISTRIBUIDORA;24;6;2016;CIEN AÑOS DE SOLEDAD (POCKET);250;1
DISTRIBUIDORA;6;7;2016;TEST DE MATRICES PROGRESIVAS - ESCALA COLOREADA;600;1
DISTRIBUIDORA;7;7;2016;TECNOLOGIA 8 AULA - TALLER;265;1
DISTRIBUIDORA;11;7;2016;MINNIE - VEN A LA CASA DE MINNE;570;1
DISTRIBUIDORA;13;7;2016;ANTOLOGIA DE CUENTISTAS LATINOAMERICANO;220;1
DISTRIBUIDORA;13;7;2016;DICCIONARIO DEL ESTUDIANTE;250;1
DISTRIBUIDORA;15;7;2016;GUIA PRACTICA PARA EL CONTADOR 5TA ED;470;1
DISTRIBUIDORA;18;7;2016;ANTE TODO NO HAGAS DAÑO;325;1
DISTRIBUIDORA;23;7;2016;CHICA DEL TREN, LA;320;1
DISTRIBUIDORA;25;7;2016;PSICODIAGNOSTICO DE NIÑOS;250;1
DISTRIBUIDORA;25;7;2016;SIGN UP TO ENGLISH 1 COURSE BOOK;450;1
DISTRIBUIDORA;1;8;2016;ATLETISMO MENTAL;240;1
DISTRIBUIDORA;1;8;2016;CHANCHO VA ! 2;400;1
DISTRIBUIDORA;2;8;2016;WHATS UP 1 SEGUNDA EDICION;300;1
DISTRIBUIDORA;4;8;2016;IKIGAI - LOS SECRETOS DE JAPON;250;1
DISTRIBUIDORA;30;8;2016;ROMANCES TURBULENTOS DE LA HISTORIA ARGENTINA;240;1
DISTRIBUIDORA;6;9;2016;DE COMO ROMEO SE TRANSO A JULIETA;110;1
DISTRIBUIDORA;6;9;2016;EL TAROT EGIPCIO;250;1
DISTRIBUIDORA;16;9;2016;DICCIONARIO DE PSICOANALISIS - 3 TOMOS;250;1
DISTRIBUIDORA;16;9;2016;AULAS EN CONFLICTOS;190;1
DISTRIBUIDORA;20;9;2016;DICCIONARIO DE TERMINOS - RECURSOS HUMANOS;450;1
DISTRIBUIDORA;6;10;2016;AUXILIAR DEL CONDUCTOR DE OBRAS;440;1
DISTRIBUIDORA;12;10;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2015;200;1
DISTRIBUIDORA;12;10;2016;OIDOS SORDOS;400;1
DISTRIBUIDORA;28;10;2016;LAS AVENTURAS DE PINOCHO;175;1
DISTRIBUIDORA;1;11;2016;PREDADORES DEL SILENCIO;140;1
DISTRIBUIDORA;29;11;2016;RAYUELA;330;1
DISTRIBUIDORA;1;12;2016;ABORDAJE Y MANEJO DE LAS HERIDAS;1800;1
DISTRIBUIDORA;5;12;2016;FINFING LOVE;250;1
DISTRIBUIDORA;12;12;2016;C/C ++ CURSO DE PROGRAMACION;440;1
DISTRIBUIDORA;17;12;2016;HOROSCOPO CHINO 2017;290;1
DISTRIBUIDORA;21;12;2016;LO QUE LACAN DIJO DE LAS MUJERES;200;1
FERIA;19;11;2016;HISTORIA CRITICA DE LA ARQUITECTURA MODERNA;850;1
FERIA;19;11;2016;TIERRA PATRIA;200;1
FERIA;19;11;2016;MUNDO DE SOFIA, EL;330;1
FERIA;23;12;2016;DICCIONARIO DE SIMBOLOS;780;1
FERIA;23;12;2016;GRAN LIBRO DE DOÑA PETRONA, EL - ED. 102;650;1
FERIA;30;12;2016;GRAN LIBRO DE DOÑA PETRONA, EL - ED. 102;650;1
FERIA 2;1;7;2016;PASION Y TRAICION;180;1
FERIA 2;5;7;2016;TEST DE MATRICES PROGRESIVAS ESCALA GENERAL;530;1
FERIA 2;5;7;2016;TEST DE MATRICES PROGRESIVAS - ESCALA COLOREADA;560;1
FERIA 2;6;10;2016;ARQUITECTOS DE FAMILIA - EL METODO;450;1
FERIA 2;11;10;2016;MATEMATICA FINANCIERA;300;1
FERIA BACKUP;1;6;2016;GEOGRAFIA  - LA ARGENTINA Y EL MERCOSUR -;300;1
FERIA BACKUP;2;6;2016;PINGUINOS DEL SEÑOR POPPER,LOS;100;1
FERIA BACKUP;24;11;2016;MAGIA DEL ORDEN, LA;280;1
FERIA BACKUP;28;12;2016;MARCAS EN EL CUERPO DE NIÑOS Y ADOLESCENTES;240;1
FRANKLIN;3;6;2016;FANTASMA DE CANTERVILLE, EL;80;1
FRANKLIN;6;6;2016;AVARO, EL;150;1
FRANKLIN;7;6;2016;COLECCION - A ESCRIBIR - GUIA DE ESCRITURA LETRAS;70;1
FRANKLIN;15;6;2016;OTRA VEZ EN LA VIA;150;1
FRANKLIN;29;6;2016;HORMIGON ARMADO - LOSAS;456;1
FRANKLIN;2;7;2016;SEMIOLOGIA MEDICA 2EDIC;2100;1
FRANKLIN;8;7;2016;POKER;400;1
FRANKLIN;13;7;2016;MIS AMIGOS DE DISNEY JUNIOR;460;1
FRANKLIN;2;8;2016;CONFIANZA TOTAL PARA TUS HIJOS;400;1
FRANKLIN;3;8;2016;MI ANIMAL IMPOSIBLE;150;1
FRANKLIN;12;8;2016;FINALE;330;1
FRANKLIN;6;10;2016;POETICA;190;1
FRANKLIN;6;10;2016;TRAGEDIAS;100;1
FRANKLIN;6;10;2016;ESPIA, LA;330;1
FRANKLIN;12;10;2016;PLATERO Y YO;60;5
FRANKLIN;12;10;2016;HISTORIAS DE DIVAN;450;1
FRANKLIN;13;10;2016;DESTROZA ESTE DIARIO;200;1
FRANKLIN;28;10;2016;HISTORIA DE LA DECADENCIA Y CAIDA DEL IMPERIO II;500;1
FRANKLIN;28;10;2016;HISTORIA DE LA DECADENCIA Y CAIDA DEL IMPERIO ROMA;550;1
FRANKLIN;28;10;2016;HISTORIA DE LA DECADENCIA Y CAIDA DEL IMPERIO ROMA;600;1
FRANKLIN;31;10;2016;12 PALANCAS DEL EXITO, LAS;260;1
FRANKLIN;31;10;2016;KIRCHNER - EL TIPO QUE SUPO;300;1
FRANKLIN;31;10;2016;MANUEL BELGRANO - EL HOMBRE DEL BICENTENARIO;385;1
FRANKLIN;2;11;2016;7 HABITOS DE LA GENTE ALTAMENTE EFECTIV;240;1
FRANKLIN;3;11;2016;PALABRAS CRUZADAS;185;1
FRANKLIN;3;11;2016;SER FELIZ ERA ESTO;260;1
FRANKLIN;3;11;2016;ASI ERAN LOS FEROCES DINOSAURIOS CRETASICOS;190;1
FRANKLIN;11;11;2016;BIBLIA DEL MASAJE , LA;400;1
FRANKLIN;7;12;2016;APRENDER PARA SER;330;1
MOVIL;23;9;2016;INVITACION A LA BIOLOGIA;950;1
MOVIL;14;12;2016;VENDELE A LA MENTE NO A LA GENTE;280;1
SAENZ PEÑA;4;6;2016;MAS QUE UN CUERPO;250;1
SAENZ PEÑA;14;7;2016;CHICA DEL TREN, LA;320;1
SAENZ PEÑA;20;12;2016;TODOS JUNTOS 4 TRIARIA;490;1
SARMIENTO;1;6;2016;CRIMENES DE LA RUE MORGUE Y OTROS RELATOS;117;1
SARMIENTO;1;6;2016;CUERVO Y OTROS POEMAS, EL;112,5;1
SARMIENTO;1;6;2016;MANDALAS A VOLAR;59,5;1
SARMIENTO;1;6;2016;MANDALAS PARA LOS NIÑOS;51;1
SARMIENTO;1;6;2016;HADAS - MINI PINTO;34;3
SARMIENTO;1;6;2016;MI PRIMERA BIBLIA;212,5;1
SARMIENTO;1;6;2016;AMALIA;242,25;1
SARMIENTO;1;6;2016;WIGETTA- UN VIAJE MAGICO;191,25;1
SARMIENTO;1;6;2016;AVENTURAS DE ARTHUR GORDON PYM;63,75;1
SARMIENTO;1;6;2016;ESCARABAJO DE ORO, EL;93,5;1
SARMIENTO;1;6;2016;CUENTOS DE AMOR DE LOCURA Y MUERTE;68;2
SARMIENTO;1;6;2016;ALICIA EN EL PAIS DE LAS MARAVILLAS;178,5;1
SARMIENTO;1;6;2016;MARTIN FIERRO;68;5
SARMIENTO;1;6;2016;REVISTAS INFANTILES;42,5;3
SARMIENTO;1;6;2016;CABALLO DE FUEGO - GAZZA;314,5;1
SARMIENTO;1;6;2016;CIUDADES DE PAPEL;238;1
SARMIENTO;1;6;2016;CUENTOS DE TERROR PARA FRANCO 5;84;3
SARMIENTO;1;6;2016;GENERAL EN SU LABERINTO ,EL;187;5
SARMIENTO;1;6;2016;EL MUNDO DE SOFIA;280,5;2
SARMIENTO;1;6;2016;CEREBRO ARGENTINO, EL;314,5;1
SARMIENTO;1;6;2016;INFOGRAFICOS - COLECCION;72,25;1
SARMIENTO;1;6;2016;HAMLET - ROMEO Y JULIETA;50;3
SARMIENTO;1;6;2016;PERSUASION;72;1
SARMIENTO;1;6;2016;ROMEO Y JULIETA;68;3
SARMIENTO;1;6;2016;TRES MONSTRUOS, LOS;63,75;1
SARMIENTO;1;6;2016;CANDIDO O EL OPTIMISMO;110,5;1
SARMIENTO;1;6;2016;OFERTA EDICIONES B;50;6
SARMIENTO;1;6;2016;CANDIDO;102;1
SARMIENTO;1;6;2016;POEMA DEL CID;195,5;1
SARMIENTO;4;6;2016;LEOPOLDO LUGONES CUENTO POESIA Y ENSAYOS;102;1
SARMIENTO;4;6;2016;CONDE LUCANOR ,EL;78,2;1
SARMIENTO;4;6;2016;PEGANDO DINOSAURIOS;30;1
SARMIENTO;4;6;2016;OFERTA EDICIONES B;50;11
SARMIENTO;4;6;2016;DINOSAURIOS - GIGANTES DEL JURASICO;50;1
SARMIENTO;4;6;2016;ABECEDARIO - FIGURAS MAGICAS;45;1
SARMIENTO;23;6;2016;YO ANTES DE TI;272;1
SARMIENTO;23;6;2016;VIRTUAL HERO II - LA TORRE IMPOSIBLE;212,5;1
SARMIENTO;23;6;2016;EL ARTE DE AMAR;212,5;1
SARMIENTO;23;6;2016;CRESCENDO;255;1
SARMIENTO;23;6;2016;LIBRO TROLL, EL;212,5;1
SARMIENTO;23;6;2016;LECCIONES AMPLIADAS DE DERECHO ROMANO;342;1
SARMIENTO;23;6;2016;RAYUELA;229,5;2
SARMIENTO;23;6;2016;ANTIGONA   (COLECCION NOGAL);59,5;2
SARMIENTO;23;6;2016;EDIPO REY - EDIPO COLMO;161,5;1
SARMIENTO;23;6;2016;HISTORIA DEL LOCO, LA;195,5;1
SARMIENTO;23;6;2016;NO QUIERO ENVEJECER;280,5;1
SARMIENTO;23;6;2016;DIARIO DE ANA FRANK, EL;85;3
SARMIENTO;1;7;2016;POESIAS DESDE EL ALMA;80;1
SARMIENTO;1;7;2016;EN VOZ BAJA;80;1
SARMIENTO;1;7;2016;CREAR LAZOS DE AMISTAD;50;1
SARMIENTO;22;7;2016;PADECIENTES ,LOS;420;1
SARMIENTO;17;9;2016;SILLA DE PLATA ,LA VI - CRONICAS DE NARNIA;150;1
SARMIENTO;17;9;2016;TRAVESIA DEL VIAJERO DEL ALBA ,LA V - CRONICAS DE;150;1
SARMIENTO;17;9;2016;ULTIMA BATALLA ,LA VII - CRONICAS DE NARNIA;150;1
SARMIENTO;17;9;2016;PRINCIPE CASPIAN IV - CRONICAS DE NARNIA;150;1
SARMIENTO;20;9;2016;OFERTA B EDICIONES;50;12
SARMIENTO;20;9;2016;OFERTA 3 X 100;100;8
SARMIENTO;20;9;2016;OFERTA 3 X 200;200;1
SARMIENTO;20;9;2016;OFERTA 3 X 150;150;2
SARMIENTO;20;9;2016;OFERTA 3 X 300;300;1
SARMIENTO;22;10;2016;EL SEMINARIO 3-LAS PSICOSIS;490;1
SARMIENTO;4;11;2016;OFERTA INFANTILES;1150;1
SARMIENTO;29;11;2016;AGENDA 2017;230;1
SARMIENTO;29;11;2016;HOROSCOPO CHINO 2017;290;1
SARMIENTO;14;12;2016;CUENTOS DE TERROR PARA FRANCO 1;90;3
SARMIENTO;14;12;2016;LOS MAS BELLOS CUENTOS;160;1
SARMIENTO;14;12;2016;MAGICO MUNDO DE LAS PRINCESAS, EL;160;1
SARMIENTO;14;12;2016;MANEJO DE LA ALIMENTACION DE LOS CERDOS;120;1
SARMIENTO;14;12;2016;CUENTOS DE TERROR PARA FRANCO 2;90;3
SARMIENTO;14;12;2016;RECETARIO - INDUSTRIALIZACION DE LA PRODUCCION;120;1
SARMIENTO;14;12;2016;CUENTOS CON HADAS;160;1
SARMIENTO;14;12;2016;CRIA Y ENGORDE DE PORCINOS - UN PLAN PARA SU DESAR;108;1
SARMIENTO;14;12;2016;DANZA EN EL VIENTO - NTONAXAC;112,5;1
SARMIENTO;14;12;2016;DIARIO DE VIAJE;280;1
SARMIENTO;14;12;2016;MITOS Y LEYENDA 3;240;1
SARMIENTO;14;12;2016;EDUCION CIVICA I;170;1
SARMIENTO;14;12;2016;HISTORIA - AMERICA LATINA Y EUROPA ENTRE LOS;306;1
SARMIENTO;14;12;2016;FORMACION ETICA Y CIUDADANA;212,5;1
SARMIENTO;14;12;2016;LENGUA 7 - SANTILLANA HOY -;255;1
SARMIENTO;14;12;2016;DERECHOS HUMANOS Y CIUDADANIA;212,5;1
SARMIENTO;14;12;2016;FILOSOFIA Y FORMACION ETICA Y CIUDADANA 1 POLIMODA;170;1
SARMIENTO;14;12;2016;EDUCACION CIVICA II;170;1
SARMIENTO;14;12;2016;LENGUA 6 ALUMNO EN MOVIMIENTO;279;1
SARMIENTO;14;12;2016;GEOGRAFIA DE LA ARGENTINA - CONFIGURACION Y ORGANI;170;1
SARMIENTO;14;12;2016;GEOGRAFIA DE AMERICA LATINA - NUEVAMENTE;306;1
SARMIENTO;14;12;2016;EDUCACION CIVICA 1 - LIBRES REPONSABLES IGUALES Y;272;1
SARMIENTO;14;12;2016;OFERTA B EDICIONES;150;8
SARMIENTO;14;12;2016;OFERTA 3 POR 150;150;1
SARMIENTO;14;12;2016;REGLAMENTO DE RUGBY;55,25;1
SARMIENTO;14;12;2016;CUANDO ERA CHICO 1;102;1
SARMIENTO;14;12;2016;CUANDO ERA CHICO 2;102;1
SARMIENTO;14;12;2016;REGLAS DE JUEGO - FUTBOL;68;1
SARMIENTO;14;12;2016;REGLAMENTO DE TENIS;42,5;1
SARMIENTO;14;12;2016;CUENTOS DE TERROR PARA FRANCO 1;102;1
SARMIENTO;14;12;2016;CRIATURAS CELESTES;102;1
SARMIENTO;14;12;2016;SELECCION LIBROS 3 POR 50;50;1
SARMIENTO;14;12;2016;OFERTA 3 POR 200 ESCOLARES;200;4
SARMIENTO;14;12;2016;ENCICLOPEDIA TEMATICA ESTUDIANTIL;892,5;1
STAND FACULTAD;15;7;2016;BIOLOGIA CELULAR Y MOLECULAR;1570;1
STAND FACULTAD;19;7;2016;INTERVENVIONES Y TEXTOS 1;90;1
STAND FACULTAD;19;7;2016;EL DESEO DEL PSICOANALISTA;130;1
STAND FACULTAD;19;7;2016;EL CONCEPTO DE OBJETO EN LA TERIA PSICOANALISTA;155;1
STAND FACULTAD;19;7;2016;INTERVENCIONES Y TEXTOS - TOMO 2;145;1
STAND FACULTAD;6;9;2016;LA MENTIRA DEL GLUTEN;230;1
STAND FACULTAD;11;10;2016;DESCUBRASE COMO LIDER;180;1
STAND FACULTAD;18;10;2016;TERAPIA DE PAREJA - EL YO EN LA RELACION;320;1
STAND FACULTAD;18;10;2016;MINDFULNESS;250;1
STAND FACULTAD;18;10;2016;PAREJA HUMANA - RELACION Y CONFLICTO, LA;400;1
STAND FACULTAD;22;10;2016;PETER PAN - CUENTO EN 3D;150;1
STAND FACULTAD;22;10;2016;OFERTA B EDICIONES;200;1
STAND FACULTAD;22;10;2016;CUENTO DE 3D - EL REY LEON;150;1
STAND FACULTAD;26;10;2016;OJOS DEL PERRO SIBERIANO, LOS;190;1
STAND FACULTAD;24;11;2016;LAS CARTAS DEL ORACULO DE LAS DIOSAS;400;1
STAND FACULTAD;24;11;2016;FESTIVAL DE LA BLASFEMIA;330;1
STAND FACULTAD;25;11;2016;EL PRECIO DEL AMOR;220;1
STAND FACULTAD;25;11;2016;BUENAS VIBRACIONES;190;1
STAND FACULTAD;25;11;2016;COMO AGUA PARA CHOCOLATE;190;1
STAND FACULTAD;9;12;2016;VENAS ABIERTAS DE AMERICA LATINA,LA (NUEVA ED);350;1
STAND FACULTAD;9;12;2016;CIEN AÑOS DE SOLEDAD (POCKET);300;1
STAND FACULTAD;22;12;2016;CONFESIONES;340;1
STAND FACULTAD;22;12;2016;CAPITAL (OBRAS COMPLETAS );1650;1
STAND FACULTAD;22;12;2016;DON SEGUNDO SOMBRA;160;1
VILLA ANGELA;22;6;2016;ENGLISH PLUS - WORKBOOK 1;225;1
VILLA ANGELA;9;11;2016;MANUAL PRACTICO DE INSTALACIONES SANITARIA TOMO 2;390;1
9 DE JULIO;3;6;2016;SOLO TRES SEGUNDOS;150;1
9 DE JULIO;3;6;2016;MANUAL INTERACTIVO FEDERAL 6;300;1
9 DE JULIO;6;6;2016;VIAJE MAS LARGO DEL MUNDO, EL;120;1
9 DE JULIO;6;6;2016;LA LEYENDA DEL BICHO COLORADO;120;1
9 DE JULIO;6;6;2016;REGRESO DEL BICHO COLORADO, EL;120;1
9 DE JULIO;7;6;2016;FANTASMA DE FRANCISCA, EL;110;1
9 DE JULIO;7;6;2016;PINGUINOS DEL SEÑOR POPPER,LOS;100;1
9 DE JULIO;7;6;2016;PINGUINOS DEL SEÑOR POPPER,LOS;100;1
9 DE JULIO;8;6;2016;BUSCADOR DE FINALES, EL;150;1
9 DE JULIO;10;6;2016;FROZEN - CAJA DE 3 LIBROS LEER BUSCAR Y ESCUCHAR;690;1
9 DE JULIO;10;6;2016;PRINCESITA SOFIA, LA;400;1
9 DE JULIO;16;6;2016;GALLARDO MONUMENTAL;300;1
9 DE JULIO;16;6;2016;TEST DEL ARBOL, EL;390;1
9 DE JULIO;16;6;2016;EL COCODRILO AMABLE;280;1
9 DE JULIO;18;6;2016;PAPELES EN EL VIENTO;270;1
9 DE JULIO;18;6;2016;CHUCHES - DELICIOSAS RECETAS;175;1
9 DE JULIO;21;6;2016;PEQUEÑO LAROUSSE ILUSTRADO 2016;950;1
9 DE JULIO;23;6;2016;RETORNO A LACAN;390;1
9 DE JULIO;23;6;2016;ANTICRISTO, EL;70;1
9 DE JULIO;24;6;2016;PINGUINOS DEL SEÑOR POPPER,LOS;100;1
9 DE JULIO;28;6;2016;SOY LUNA EL PRINCIPIO DEL VERANO;140;1
9 DE JULIO;29;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;29;6;2016;TORTILLAS Y OMELETTES - LA COCINA DE CHOLY BERRETE;130;1
9 DE JULIO;29;6;2016;ALADINO - PEQUEÑOS RELATOS;150;1
9 DE JULIO;29;6;2016;PASO A PASO COCINA VEGETARIANA - LAS MEJORES RECET;130;1
9 DE JULIO;29;6;2016;CHOCOLATE Y DULCE DE LECHE - LA COCINA DE CHOLY;130;1
9 DE JULIO;29;6;2016;GUIA DE ESTUDIO INTERNACIONAL PRIVADO - NCCC;270;1
9 DE JULIO;29;6;2016;DISNEY PELUCHE CARS - CARS LOS MEJORES AMIGOS;360;1
9 DE JULIO;1;7;2016;THE IN-CROWD;95;1
9 DE JULIO;1;7;2016;MACMILLAN STUDY DICTIONARY;150;6
9 DE JULIO;11;7;2016;MANUAL INTERACTIVO FEDERAL 6;300;1
9 DE JULIO;12;7;2016;CUENTOS PARA PENSAR;180;1
9 DE JULIO;13;7;2016;DICCIONARIO DE CIENCIAS JURIDICAS POLITICAS Y SOC;950;1
9 DE JULIO;14;7;2016;PALABRAS CRUZADAS;380;1
9 DE JULIO;14;7;2016;GALLO DICTADOR, EL;20;1
9 DE JULIO;18;7;2016;MATEMATICA 3 - ACTIVADOS;320;1
9 DE JULIO;22;7;2016;ESPADAS Y CORAZONES;240;1
9 DE JULIO;2;8;2016;GUIA DE ESTUDIO - OBLIGACIONES NCCC 2016;200;1
9 DE JULIO;2;8;2016;GUIA DE ESTUDIO - PENAL - PARTE ESPECIAL 2016;300;1
9 DE JULIO;3;8;2016;RETORNO A LACAN;390;1
9 DE JULIO;5;8;2016;CUENTOS CLASICOS DE TODO TIEMPO 3 TOMOS;1120;1
9 DE JULIO;5;8;2016;BLANCA NIEVES - PEQUEÑOS RELATOS;160;1
9 DE JULIO;5;8;2016;PEQUEÑOS RELATOS - LA SIRENITA;160;1
9 DE JULIO;5;8;2016;LLUVIA SABE POR QUE, LA;150;1
9 DE JULIO;9;8;2016;COLORES Y FORMAS;250;1
9 DE JULIO;10;8;2016;PINGUINOS DEL SEÑOR POPPER,LOS;150;1
9 DE JULIO;17;8;2016;COCINANDO CON MICKEY - LA CASA DE;430;1
9 DE JULIO;17;8;2016;LEE UN CUENTO CONMIGO;460;1
9 DE JULIO;17;8;2016;TESORO DE CUENTOS CON  SONIDOS;510;1
9 DE JULIO;23;8;2016;OFERTA 3 X 100;100;1
9 DE JULIO;23;8;2016;MANUAL DE REPARACION DE CAMIONES...(2 TOMOS);1000;1
9 DE JULIO;25;8;2016;GUIA PRACTICA PROFESIONAL PROCESAL LABORAL;480;1
9 DE JULIO;27;8;2016;CAZADORES DE SOMBRAS 2;360;1
9 DE JULIO;27;8;2016;SI TU SIGNO NO ES CANCER - ZONA LIBRE;190;1
9 DE JULIO;16;9;2016;AY MIS ANCESTROS;350;1
9 DE JULIO;20;9;2016;OFERTA 3 POR 100;100;1
9 DE JULIO;20;9;2016;USAR EL CEREBRO;415;1
9 DE JULIO;20;9;2016;EMANUEL Y MARGARITA UN VIAJE INESPERADO;160;1
9 DE JULIO;27;9;2016;DIARIO DE UN AMOR A DESTIEMPO;160;1
9 DE JULIO;30;9;2016;REPOSTERIA CON ANNA;550;1
9 DE JULIO;3;10;2016;FISICA UNIVERSITARIA VOL. 2 CON FISICA MODERNA 13E;780;1
9 DE JULIO;11;10;2016;MI PRIMERA ENCICLOPEDIA DE ANIMALES;280;1
9 DE JULIO;17;10;2016;AVENTURAS DE DISNEY JUNIOR - TESORO DE CUENTOS;360;1
9 DE JULIO;19;10;2016;CONSTITUCION ARGENTINA - COMENTADA Y CONCORDADA;640;1
9 DE JULIO;21;10;2016;AUNQUE DIGAS FRESAS;150;1
9 DE JULIO;27;10;2016;AVENTURAS DE PINOCHO, LAS;140;1
9 DE JULIO;28;10;2016;LUJURIA Y PODER - LA PASION DE JUAN MANUEL DE ROSA;330;1
9 DE JULIO;28;10;2016;EDUCACION POPULAR EN AMERICA LATINA, LA;265;1
9 DE JULIO;28;10;2016;ESPIA, LA;330;1
9 DE JULIO;29;10;2016;MUJER DE LA ILUSION, LA;335;1
9 DE JULIO;9;11;2016;HOGAR DE MISS PEREGRINE PARA NIÑOS PECULIARES, EL;360;1
9 DE JULIO;11;11;2016;BIBLIA LA - EL LIBRO DEL PUEBLO DE DIOS(C/CIERRE);450;1
9 DE JULIO;16;11;2016;USAR EL CEREBRO;440;1
9 DE JULIO;25;11;2016;ARCANGEL MIGUEL AYUDAME;160;1
9 DE JULIO;5;12;2016;HISTORIAS DE DIVAN;450;1
9 DE JULIO;5;12;2016;LANDON 1  - TODO POR TI;300;1
9 DE JULIO;12;12;2016;AGENDA 2017 - LAUREL BURCH CHEQUERA;290;1
9 DE JULIO;13;12;2016;ALADINO Y LA LAMPARA MAGICA;108;1
9 DE JULIO;13;12;2016;RETRATO DE DORIAN GRAY;135;1
9 DE JULIO;13;12;2016;CUENTOS DE TERROR PARA FRANCO 1;61,9;1
9 DE JULIO;13;12;2016;PUMA Y SU TERRITORIO, EL;54;1
9 DE JULIO;13;12;2016;CHICAS MUERTAS;296,1;1
9 DE JULIO;13;12;2016;OSO HORMIGUERO Y SU ADVERSARIO, EL;54;1
9 DE JULIO;13;12;2016;METODOLOGIAS DE ACCION SOCIAL;162;1
9 DE JULIO;13;12;2016;LOS MISERABLES (NOVELA GRAFICAS );135;1
9 DE JULIO;13;12;2016;AGUARA GUAZU Y SUS PRESAS, EL;54;1
9 DE JULIO;13;12;2016;SIETE VIAJES DE SIMBAD, LOS;108;1
9 DE JULIO;13;12;2016;LAGARTIJA Y SU COLA;54;1
9 DE JULIO;13;12;2016;ÑANDU Y SU CHARITO, EL;54;1
9 DE JULIO;13;12;2016;QUIRQUINCHO Y SU FUGA, EL;54;1
9 DE JULIO;13;12;2016;PINGUINO Y SU FAMILIA, EL;54;1
