Sucursal;Editorial;Tema;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;ALFA OMEGA;COMPUTACION;12;12;2016;C/C ++ CURSO DE PROGRAMACION;440;1
9 DE JULIO;ALFA OMEGA;INGENIERIA;29;8;2016;ROBOTICA - CONTROL DE ROBOTS MANIPULADORES;700;1
9 DE JULIO;LIMUSA;INGENIERIA;8;9;2016;ENERGIA GEOTERMICA;250;1
9 DE JULIO;TRILLAS;CONTABILIDAD;27;8;2016;SEGUNDO CURSO DE CONTABILIDAD;250;1
9 DE JULIO;TRILLAS;ECONOMIA;27;8;2016;TERCER CURSO DE CONTABILIDAD;250;1
9 DE JULIO;TRILLAS;EDUCACION - DIDACTICA - PEDAGO;2;12;2016;FORMACION PROFESIONAL DEL MAESTRO DE EDUCACION;410;1
9 DE JULIO;TRILLAS;EMPRESA - NEGOCIOS;25;7;2016;MERCADOTECNIA EXPRES;220;1
9 DE JULIO;TRILLAS;ESTADISTICA;21;12;2016;ESTADISTICA Y PROBABILIDAD;170;1
9 DE JULIO;TRILLAS;GENERALIDADES;16;6;2016;EVALUACION Y TRATAMIENTO DE NIÑOS DISLEXICOS;200;1
9 DE JULIO;TRILLAS;GENERALIDADES;11;11;2016;TEORIA GENERAL DE SISTEMAS;450;1
9 DE JULIO;TRILLAS;MEDICINA;6;7;2016;ODONTOLOGIA FORENSE;390;1
9 DE JULIO;TRILLAS;MEDICINA;19;11;2016;DIABETES MELLITUS TIPO 2;250;1
9 DE JULIO;TRILLAS;PSIQUIATRIA;8;8;2016;DICCIONARIO DE PSIQUIATRIA;180;1
9 DE JULIO;TRILLAS;TEXTOS ESCOLARES;23;6;2016;NUMEROS LOS;200;1
9 DE JULIO;TRILLAS;TEXTOS ESCOLARES;20;8;2016;CRECER CON VALORES 6;150;1
9 DE JULIO;TRILLAS;TEXTOS ESCOLARES;20;8;2016;CRECER CON VALORES 3;150;1
9 DE JULIO;TRILLAS;TEXTOS ESCOLARES;20;8;2016;EDUCAR EN VALORES 2;150;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;7;6;2016;LE PUSO POR NOMBRE JESUS;150;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;7;6;2016;EN LA TIERRA DEL SEÑOR;150;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;7;6;2016;COMPROMETERSE - UN PLAN DE VIDA ESPIRITUAL;150;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;18;6;2016;SANTA TERESITA;140;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;21;6;2016;SOBRE LA ATENCION PASTORAL DE LOS DIVORCIADO;200;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;23;8;2016;AVANZAR EN TEOLOGIA;160;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;20;10;2016;BRIGIDA DE SUECIA;210;1
9 DE JULIO;PALABRA EDICIONES;RELIGION SANTOS ESCLESIATICOS;20;10;2016;JORNADA DEL PERDON.MEMORIA Y RECONCIALIACION;80;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;ECONOMIA;23;9;2016;CAPITAL EN EL SIGLO XXI EL;545;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;EDUCACION - DIDACTICA - PEDAGO;15;7;2016;TRAGEDIA EDUCATIVA LA;250;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;EDUCACION - DIDACTICA - PEDAGO;1;12;2016;UNA INTRODUCCION AL USO DE PORTAFOLIOS EN EL AULA;150;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;EDUCACION - DIDACTICA - PEDAGO;29;12;2016;TRAGEDIA EDUCATIVA LA;240;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;FILOSOFIA;14;12;2016;SEGURIDAD TERRITORIO POBLACION;510;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;HISTORIA;21;12;2016;IMAGEN DEL OTRO EN LAS RELACIONES DE LA ARGENTINA;430;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;POLITICA;23;9;2016;HORROR ECONOMICO EL;130;1
9 DE JULIO;FONDO DE CULTURA ECONOMICA;PSICOLOGIA GENERAL / PSICOANAL;10;9;2016;MISION DE SIGMUND FREUD LA;140;1
9 DE JULIO;GRAM;LINGUISTICA SEMIOTICA ETIMOLOG;19;9;2016;Y POR CASA COMO HABLAMOS;180;1
9 DE JULIO;GRAM;TEXTOS ESCOLARES;9;6;2016;TEORIA DE LAS ORGANIZACIONES 2 POLIMODAL;190;1
9 DE JULIO;CIUDAD ARGENTINA EDICIONES;POLITICA;31;8;2016;SOBRE HECHOS E IDEAS POLITICAS;250;1
9 DE JULIO;RUBINZAL Y CULZONI;DERECHO;1;9;2016;USUCAPION;430;1
9 DE JULIO;RUBINZAL Y CULZONI;DERECHO;12;10;2016;NULIDAD EN EL PROCESO PENAL;1320;1
9 DE JULIO;RUBINZAL Y CULZONI;DERECHO;14;10;2016;DERECHOS DEL IMPUTADO;1050;1
9 DE JULIO;MACMILLAN HEINEMANN;DICCIONARIOS;28;6;2016;MACMILLAN ESSENTIAL DICTIONARY;150;1
9 DE JULIO;MACMILLAN HEINEMANN;DICCIONARIOS;7;9;2016;MACMILLAN ESSENTIAL DICTIONARY;150;1
9 DE JULIO;MACMILLAN HEINEMANN;INFANTILES;7;7;2016;LOBOS;120;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;4;6;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;250;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;6;6;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;250;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;8;6;2016;MACMILLAN ENGLISH DICTIONARY FOR ADVANCED LEARNERS;200;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;14;6;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;250;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;18;6;2016;MACMILLAN ENGLISH DICTIONARY FOR ADVANCED LEARNERS;200;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;1;7;2016;MACMILLAN STUDY DICTIONARY;150;6
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;19;7;2016;MACMILLAN ENGLISH DICTIONARY FOR ADVANCED LEARNERS;200;3
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;21;7;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;2125;6
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;19;8;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;250;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;25;8;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;280;1
9 DE JULIO;MACMILLAN HEINEMANN;INGLES;8;9;2016;DICCIONARIO POCKET ESP-INGLE/INGL-ESP MACMILLAN;280;1
9 DE JULIO;MACMILLAN HEINEMANN;NOVELAS;15;10;2016;BUSCANDO A ALASKA;300;1
9 DE JULIO;MACMILLAN HEINEMANN;NOVELAS;21;10;2016;BUSCANDO A ALASKA;300;1
9 DE JULIO;MACMILLAN HEINEMANN;NOVELAS;11;11;2016;BUSCANDO A ALASKA;300;1
9 DE JULIO;MACMILLAN HEINEMANN;NOVELAS;23;12;2016;BUSCANDO A ALASKA;300;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;2;6;2016;NAVIGATE - PREINTERMEDIATE - COURSEBOOK;480;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;3;6;2016;ENGAGE STARTER SB+WB 2 EDITION;395;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;22;6;2016;DICCIONARIO ESPAÑOL - INGLES;260;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;25;6;2016;FAMILY AND FRIENDS 1 2ED - CLASS BOOK;430;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;30;6;2016;ENGAGE LEVEL 1 SB;395;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;1;7;2016;HAPPY HOUSE 1 ACTIVITY BOOK - NEW EDITION;230;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;25;7;2016;ENGAGE STARTER SB+WB 2 EDITION;450;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;3;8;2016;ENGAGE STARTER SB+WB 2 EDITION;450;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;24;8;2016;NEW TREETOPS 4 CLASS BOOK AND WORKBOOK;360;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;24;8;2016;NEW TREETOPS 4 CLASS BOOK AND WORKBOOK;360;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;5;12;2016;NEW TREETOPS 3 - SB+WB;450;1
9 DE JULIO;OXFORD UNIVERSITY PRESS;INGLES;16;12;2016;NEW TREETOPS 3 - SB+WB;430;1
9 DE JULIO;GARGOLA;CLASICOS TRAGEDIAS GRECIA ROMA;1;6;2016;CRIMENES DE LA RUE MORGUE Y OTROS RELATOS;117;1
9 DE JULIO;GARGOLA;COCINA;19;12;2016;TALLADOS DECORATIVOS - FRUTAS VERDURAS QUESOS;100;1
9 DE JULIO;GARGOLA;CUENTOS - RELATOS UNIVERSALES;4;8;2016;MASCARA DE LA MUERTE ROJA LA;001;1
9 DE JULIO;GARGOLA;CUENTOS - RELATOS UNIVERSALES;24;12;2016;MASCARA DE LA MUERTE ROJA LA;150;1
9 DE JULIO;GARGOLA;CUENTOS - RELATOS UNIVERSALES;24;12;2016;MASCARA DE LA MUERTE ROJA LA;150;1
9 DE JULIO;GARGOLA;CUENTOS GENERALES;1;6;2016;CUERVO Y OTROS POEMAS EL;1125;1
9 DE JULIO;GARGOLA;CUENTOS GENERALES;4;8;2016;CUERVO Y OTROS POEMAS EL;001;1
9 DE JULIO;GARGOLA;CUENTOS GENERALES;24;12;2016;HOMBRE MEDIOCRE EL;90;1
9 DE JULIO;GARGOLA;FAMILIA PUERICULTURA GUIAS P;4;6;2016;LIBRO DEL BEBE EL - DESDE EL EMBARAZO HASTA LOS;220;1
9 DE JULIO;GARGOLA;FAMILIA PUERICULTURA GUIAS P;13;7;2016;LIBRO DEL BEBE EL - DESDE EL EMBARAZO HASTA LOS;001;2
9 DE JULIO;GARGOLA;FAMILIA PUERICULTURA GUIAS P;4;11;2016;LIBRO DEL BEBE EL - DESDE EL EMBARAZO HASTA LOS;001;1
9 DE JULIO;GARGOLA;INFANTILES;9;12;2016;DIBUJANDO - PASO A PASO;200;1
9 DE JULIO;GARGOLA;JUVENILES;8;10;2016;STAR WARS VOL.I;95;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS VOL.II;001;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS - VOLUMEN 6;001;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS VOL.III;001;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS - VOL. 4;001;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS VOL.I;001;1
9 DE JULIO;GARGOLA;JUVENILES;16;11;2016;STAR WARS - VOLUMEN 5;001;1
9 DE JULIO;GARGOLA;JUVENILES;14;12;2016;STAR WARS - VOL. 4;855;1
9 DE JULIO;GARGOLA;JUVENILES;14;12;2016;STAR WARS VOL.II;855;1
9 DE JULIO;GARGOLA;JUVENILES;14;12;2016;STAR WARS VOL.III;855;1
9 DE JULIO;GARGOLA;JUVENILES;14;12;2016;STAR WARS DARTH VADER - TRAICION;120;1
9 DE JULIO;GARGOLA;LITERATURA;1;6;2016;ESCARABAJO DE ORO EL;935;1
9 DE JULIO;GARGOLA;LITERATURA;16;6;2016;AVENTURAS DE SHERLOCK HOLMES T I;125;1
9 DE JULIO;GARGOLA;LITERATURA;17;6;2016;LAZARILLO DE TORMES EL;80;1
9 DE JULIO;GARGOLA;LITERATURA;21;6;2016;METAMORFOSIS LA;100;1
9 DE JULIO;GARGOLA;LITERATURA;11;7;2016;LAZARILLO DE TORMES EL;100;1
9 DE JULIO;GARGOLA;LITERATURA;11;7;2016;LAZARILLO DE TORMES EL;100;1
9 DE JULIO;GARGOLA;LITERATURA;26;7;2016;LAZARILLO DE TORMES EL;100;1
9 DE JULIO;GARGOLA;LITERATURA;29;7;2016;LAZARILLO DE TORMES EL;100;1
9 DE JULIO;GARGOLA;LITERATURA;1;8;2016;DRACULA;250;1
9 DE JULIO;GARGOLA;LITERATURA;1;8;2016;DRACULA;250;1
9 DE JULIO;GARGOLA;LITERATURA;4;8;2016;MACBETH;001;2
9 DE JULIO;GARGOLA;LITERATURA;4;8;2016;METAMORFOSIS LA;001;1
9 DE JULIO;GARGOLA;LITERATURA;4;8;2016;ROMEO Y JULIETA;001;1
9 DE JULIO;GARGOLA;LITERATURA;4;8;2016;FANTASMA DE LA OPERA EL;001;1
9 DE JULIO;GARGOLA;LITERATURA;4;8;2016;DRACULA;001;1
9 DE JULIO;GARGOLA;LITERATURA;6;8;2016;PROCESO EL;160;1
9 DE JULIO;GARGOLA;LITERATURA;6;8;2016;PROCESO EL;160;1
9 DE JULIO;GARGOLA;LITERATURA;6;8;2016;METAMORFOSIS LA;100;1
9 DE JULIO;GARGOLA;LITERATURA;12;8;2016;LANZALLAMAS LOS;160;1
9 DE JULIO;GARGOLA;LITERATURA;19;8;2016;VUELTA AL MUNDO EN 80 DIAS LA;150;1
9 DE JULIO;GARGOLA;LITERATURA;20;8;2016;FARO DEL FIN DEL MUNDO EL;150;1
9 DE JULIO;GARGOLA;LITERATURA;9;9;2016;ARTE DE LA GUERRA EL;150;1
9 DE JULIO;GARGOLA;LITERATURA;9;9;2016;ARTE DE LA GUERRA EL;120;1
9 DE JULIO;GARGOLA;LITERATURA;10;9;2016;CLUB DE LOS SUICIDAS EL;102;1
9 DE JULIO;GARGOLA;LITERATURA;10;9;2016;VUELTA AL MUNDO EN 80 DIAS LA;1125;1
9 DE JULIO;GARGOLA;LITERATURA;15;9;2016;LAZARILLO DE TORMES EL;130;1
9 DE JULIO;GARGOLA;LITERATURA;7;10;2016;VIAJE AL CENTRO DE LA TIERRA;190;1
9 DE JULIO;GARGOLA;LITERATURA;12;10;2016;ESCARABAJO DE ORO EL;150;1
9 DE JULIO;GARGOLA;LITERATURA;14;10;2016;ESCARABAJO DE ORO EL;150;1
9 DE JULIO;GARGOLA;LITERATURA;17;12;2016;DIABLO EN LA BOTELLA EL;1275;1
9 DE JULIO;GARGOLA;NOVELAS;17;9;2016;ESTUDIO EN ESCARLATA;150;1
9 DE JULIO;GARGOLA;NOVELAS - CIENCIA FICCION FANT;10;9;2016;RIO NEGRO;180;1
9 DE JULIO;TEA EDICIONES;PSICOLOGIA GENERAL / PSICOANAL;28;7;2016;TEST DE RORSCHACH - LAMINAS;5000;1
9 DE JULIO;ALVERONI;DERECHO;7;7;2016;VIOLENCIA DE GENERO FEMICIDIO Y DERECHO PENAL;550;1
9 DE JULIO;ALVERONI;DERECHO;15;12;2016;VIOLENCIA DE GENERO FEMICIDIO Y DERECHO PENAL;610;1
9 DE JULIO;GUSTAVO GILI SA;ARQUITECTURA;19;11;2016;HISTORIA CRITICA DE LA ARQUITECTURA MODERNA;850;1
9 DE JULIO;DEUSTO;MARKETING;13;10;2016;EFECTO MEDICI EL -PERCEPCIONES ROMPEDORAS EN LA I;250;1
9 DE JULIO;TUSQUETS EDITORES;BIOGRAFIAS Y TESTIMONIOS;22;11;2016;GUSTAVE FLAUBERT;250;1
9 DE JULIO;TUSQUETS EDITORES;LITERATURA;3;8;2016;EN EL PUNTO DE MIRA;260;1
9 DE JULIO;TUSQUETS EDITORES;LITERATURA;7;10;2016;INSOPORTABLE LEVEDAD DEL SER;255;1
9 DE JULIO;TUSQUETS EDITORES;LITERATURA;30;11;2016;AIRES DIFICILES LOS;380;1
9 DE JULIO;TUSQUETS EDITORES;NARRATIVA;17;9;2016;JUEGO DE LA EDAD TARDIA;275;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;7;6;2016;CRONICA DEL PAJARO QUE DA CUERDA AL MUNDO;340;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;10;6;2016;SAUCE CIEGO MUJER DORMIDA;250;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;4;7;2016;SAUCE CIEGO MUJER DORMIDA;275;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;8;8;2016;QUINTA MUJER LA;320;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;16;9;2016;HISTORIA DE UNA GAVIOTA Y DEL GATO QUE LE ENSEÑO A;220;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;27;10;2016;PENSADOR INTRUSO EL;410;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;2;12;2016;MICROCOSMOS;290;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;16;12;2016;NOMBRE DE PERRO;340;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;27;12;2016;VIDA ESTA EN OTRA LA;389;1
9 DE JULIO;TUSQUETS EDITORES;NOVELAS;31;12;2016;DESPUES DEL TERREMOTO;310;1
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;25;7;2016;SELECCION MANUALES ESCOLARES;6667;12
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;19;12;2016;SELECCION MANUALES ESCOLARES;200;1
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;20;12;2016;SELECCION MANUALES ESCOLARES;200;4
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;20;12;2016;SELECCION MANUALES ESCOLARES;200;1
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;20;12;2016;SELECCION MANUALES ESCOLARES;100;4
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;20;12;2016;SELECCION MANUALES ESCOLARES;200;9
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;21;12;2016;SELECCION MANUALES ESCOLARES;200;4
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;21;12;2016;SELECCION MANUALES ESCOLARES;200;12
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;21;12;2016;SELECCION MANUALES ESCOLARES;200;3
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;21;12;2016;SELECCION MANUALES ESCOLARES;200;3
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;22;12;2016;SELECCION MANUALES ESCOLARES;200;2
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;23;12;2016;SELECCION MANUALES ESCOLARES;200;2
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;28;12;2016;SELECCION MANUALES ESCOLARES;200;4
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;28;12;2016;SELECCION MANUALES ESCOLARES;200;3
9 DE JULIO;TUSQUETS EDITORES;OFERTAS;28;12;2016;SELECCION MANUALES ESCOLARES;200;2
9 DE JULIO;ANAGRAMA;NOVELAS;13;9;2016;HOMERO ILIADA;350;1
9 DE JULIO;ANAGRAMA;NOVELAS;29;12;2016;EN EL CAMINO;400;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;8;6;2016;MUNDO DE SOFIA EL;330;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;24;6;2016;MUNDO DE SOFIA EL;330;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;8;11;2016;MUNDO DE SOFIA EL;330;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;11;11;2016;MUNDO DE SOFIA EL;001;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;19;11;2016;MUNDO DE SOFIA EL;330;1
9 DE JULIO;SIRUELA EDICIONES;FILOSOFIA;14;12;2016;MUNDO DE SOFIA EL;2805;1
9 DE JULIO;SIRUELA EDICIONES;LITERATURA;15;11;2016;CUENTOS RUSOS;470;1
9 DE JULIO;LUMEN;ATLAS Y ENCICLOPEDIAS;17;11;2016;VIRUS - COMO AFECTAN AL HOMBRE Y A LOS ANIMALES;100;1
9 DE JULIO;LUMEN;AUTOAYUDA;7;11;2016;EN MANOS DEL ESPIRITU;120;1
9 DE JULIO;LUMEN;BIOGRAFIAS Y TESTIMONIOS;20;10;2016;TESTAMENTO;160;1
9 DE JULIO;LUMEN;CIENCIA Y TECNOLOGIA;2;12;2016;CULPA ES DE LAS MOLECULAS LA;60;1
9 DE JULIO;LUMEN;DEPORTES;14;7;2016;IN CORPORE SANO;90;1
9 DE JULIO;LUMEN;ECOLOGIA Y MEDIO AMBIENTE;14;10;2016;CONTAMINACION EN RIOS Y LAGOS LA;100;1
9 DE JULIO;LUMEN;ECOLOGIA Y MEDIO AMBIENTE;20;12;2016;CONTAMINACION EN RIOS Y LAGOS LA;70;1
9 DE JULIO;LUMEN;ECOLOGIA Y MEDIO AMBIENTE;21;12;2016;CONTAMINACION EN RIOS Y LAGOS LA;85;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;2;7;2016;MANUAL DE TECNICAS DE DINAMICA DE GRUPO DE SENSIBI;150;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;27;7;2016;COMO CORREGIR SIN OFENDER;150;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;23;8;2016;COMO CORREGIR SIN OFENDER;170;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;9;9;2016;70 JUEGOS PARA DINAMICA DE GRUPOS;120;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;12;9;2016;EXPRESION PLASTICA EN LA ESCUELA PRIMERA;230;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;15;9;2016;HERRAMIENTAS PARA PADRES;180;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;14;10;2016;COMO HACER UNA TESIS;200;1
9 DE JULIO;LUMEN;EDUCACION - DIDACTICA - PEDAGO;22;10;2016;70 JUEGOS PARA DINAMICA DE GRUPOS;150;1
9 DE JULIO;LUMEN;FAMILIA PUERICULTURA GUIAS P;11;7;2016;ESTIMULACION TEMPRANA DE 0 A 36 MESES;170;1
9 DE JULIO;LUMEN;FAMILIA PUERICULTURA GUIAS P;5;11;2016;ESTIMULACION TEMPRANA DE 0 A 36 MESES;200;1
9 DE JULIO;LUMEN;GENERALIDADES;27;6;2016;CORAZON DE AGUSTIN EN VIKTOR FRANKL EL;160;1
9 DE JULIO;LUMEN;HISTORIA;19;12;2016;EXHORTACIONES;102;1
9 DE JULIO;LUMEN;JUVENILES;25;7;2016;DIVA POP;100;1
9 DE JULIO;LUMEN;LITERATURA;26;11;2016;DIARIOS;470;1
9 DE JULIO;LUMEN;LITERATURA;27;12;2016;ADIOS A LAS ARMAS;280;1
9 DE JULIO;LUMEN;METODOS DE INVESTIGACION;3;9;2016;COMO ELABORAR UN PROYECTO;120;1
9 DE JULIO;LUMEN;METODOS DE INVESTIGACION;9;9;2016;COMO ELABORAR UN PROYECTO;96;1
9 DE JULIO;LUMEN;METODOS DE INVESTIGACION;4;11;2016;COMO ELABORAR UN PROYECTO;120;1
9 DE JULIO;LUMEN;NARRATIVA;3;8;2016;DEUDAS DEL CUERPO LAS;299;1
9 DE JULIO;LUMEN;NOVELAS;9;9;2016;CEMENTERIO DE PRAGA;280;1
9 DE JULIO;LUMEN;NOVELAS;6;10;2016;LADRONA DE LIBROS LA;299;1
9 DE JULIO;LUMEN;OCULTISMO ESOTERISMO. MISTERI;2;8;2016;CABALA LA;280;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;1;7;2016;ABUSO SEXUAL EN LA INFANCIA 3;150;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;19;8;2016;EDUCAR SIN CASTIGOS NI RECOMPENSAS;150;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;13;10;2016;COUNSELING LOGOTERAPICO;220;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;15;11;2016;ABUSO SEXUAL EN LA INFANCIA 3;200;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;13;12;2016;COMO ESTIMULAR AL ADOLESCENTE DE HOY;108;1
9 DE JULIO;LUMEN;PSICOLOGIA GENERAL / PSICOANAL;19;12;2016;ABUSO SEXUAL EN LA INFANCIA 3;200;1
9 DE JULIO;LUMEN;RELIGION SANTOS ESCLESIATICOS;5;8;2016;LO QUE ENFERMA Y LO QUE SANA AL HOMBRE;150;1
9 DE JULIO;LUMEN;RELIGION SANTOS ESCLESIATICOS;14;12;2016;GOTAS Y CHARCOS DE SAL Y SOL;50;1
9 DE JULIO;LUMEN;RELIGION SANTOS ESCLESIATICOS;14;12;2016;VIVIR EN EL ESPIRITU DE NAVIDAD;50;1
9 DE JULIO;LUMEN;SOCIOLOGIA;22;7;2016;ESTRATEGIAS DE EMPOWERMENT EN TRABAJO SOCIAL;260;1
9 DE JULIO;LUMEN;SUPERACION PERSONAL - AUTOAYUD;2;9;2016;AUTOLIBERACION INTERIOR - BOLSILLO;150;1
9 DE JULIO;LUMEN;SUPERACION PERSONAL - AUTOAYUD;20;12;2016;AUTOLIBERACION INTERIOR - BOLSILLO;150;1
9 DE JULIO;LUMEN;TEOLOGIA /ESPIRITUALIDAD /PRAC;3;9;2016;DIOS ESTA SANANDO;180;1
9 DE JULIO;LUMEN;TEOLOGIA /ESPIRITUALIDAD /PRAC;22;11;2016;TEOLOGIA DE LA HISTORIA;120;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;11;7;2016;FORMULACION Y EVALUACION DE PROYECTOS DE ACCION SO;150;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;22;7;2016;METODOLOGIAS DE ACCION SOCIAL;180;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;3;10;2016;DICCIONARIO ESPECIALIZADO EN FAMILIA Y GENERO;180;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;13;12;2016;METODOLOGIAS DE ACCION SOCIAL;162;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;15;12;2016;TRABAJO TERAPEUTICO GRUPAL CON LOS NIÑOS Y JOVENES;150;1
9 DE JULIO;LUMEN;TRABAJO SOCIAL;19;12;2016;HISTORIA DEL TRABAJO SOCIAL;290;1
9 DE JULIO;PAIDOTRIBO;DEPORTES;7;7;2016;TERCERA EDAD ACTIVIDAD FISICA Y SALUD;380;1
9 DE JULIO;PAIDOTRIBO;DEPORTES;14;11;2016;KUNG - FU SHAOLIN;300;1
9 DE JULIO;DESTINO SA EDICIONES;ARTE;1;7;2016;EXPRESIONISTAS LOS;300;1
9 DE JULIO;DESTINO SA EDICIONES;ARTE;1;7;2016;IMPRESIONISMO EL;300;1
9 DE JULIO;DESTINO SA EDICIONES;GENERALIDADES;13;12;2016;CAMINO EL;290;1
9 DE JULIO;DESTINO SA EDICIONES;JUVENILES;3;6;2016;SOBRINO DEL MAGO I - CRONICAS DE NARNIA;165;1
9 DE JULIO;DESTINO SA EDICIONES;JUVENILES;13;7;2016;LEON LA BRUJA Y EL ARMARIO II - CRONICAS DE NARNIA;150;1
9 DE JULIO;DESTINO SA EDICIONES;JUVENILES;14;7;2016;EXTRAÑO CASO DEL TIRAMISU Nº 49;160;1
